title,choice,id,parent_id,depth
Ton personnage a-t-il plus de 35 ans ?,n,775927,775562,9
Ton personnage a-t-il plus de 35 ans ?,p,776291,775562,9
Ton personnage est-il devenu connu grâce à Internet ?,o,776656,776655,9
Ton personnage est-il devenu connu grâce à Internet ?,n,777020,776655,9
Ton personnage est-il un homme (ou une femme) politique ?,p,777384,776655,9
Ton personnage est-il devenu connu grâce à Internet ?,o,777749,777748,9
Ton personnage est-il devenu connu grâce à Internet ?,n,778113,777748,9
Ton personnage est-il un homme (ou une femme) politique ?,p,778477,777748,9
Ton personnage a-t-il été roi ?,o,778843,778842,9
Ton personnage a-t-il été roi ?,n,779207,778842,9
Ton personnage est-il anglais ?,p,779571,778842,9
Ton personnage est-il anglais ?,o,779936,779935,9
Ton personnage est-il devenu connu grâce à Internet ?,n,780300,779935,9
Ton personnage est-il acteur/actrice ?,p,780664,779935,9
Ton personnage est-il anglais ?,o,781029,781028,9
Ton personnage est-il anglais ?,n,781393,781028,9
Ton personnage est-il acteur/actrice ?,p,781757,781028,9
Ton personnage a-t-il la peau blanche ?,o,782128,782127,9
Ton personnage a-t-il les cheveux noirs ?,n,782492,782127,9
Ton personnage est-il policier ou détective ?,p,782856,782127,9
Ton personnage a-t-il un prénom hors du commun ?,o,783221,783220,9
Ton personnage a-t-il un prénom hors du commun ?,n,783585,783220,9
Ton personnage a-t-il joué dans des westerns ?,p,783949,783220,9
Ton personnage combat-il des monstres ?,o,784314,784313,9
Ton personnage a-t-il joué dans des westerns ?,n,784678,784313,9
Ton personnage a-t-il été roi ?,p,785042,784313,9
Ton personnage a-t-il un prénom hors du commun ?,o,785408,785407,9
Ton personnage a-t-il les cheveux noirs ?,n,785772,785407,9
Ton personnage a-t-il les cheveux noirs ?,p,786136,785407,9
Ton personnage a-t-il un prénom hors du commun ?,o,786501,786500,9
Ton personnage a-t-il un prénom hors du commun ?,n,786865,786500,9
Ton personnage a-t-il un prénom hors du commun ?,p,787229,786500,9
Ton personnage a-t-il un prénom hors du commun ?,o,787594,787593,9
Ton personnage a-t-il un prénom hors du commun ?,n,787958,787593,9
Ton personnage a-t-il un prénom hors du commun ?,p,788322,787593,9
Ton personnage a-t-il un prénom hors du commun ?,o,788688,788687,9
Ton personnage a-t-il les cheveux noirs ?,n,789052,788687,9
Ton personnage a-t-il les cheveux noirs ?,p,789416,788687,9
Ton personnage a-t-il un prénom hors du commun ?,o,789781,789780,9
Ton personnage a-t-il un prénom hors du commun ?,n,790145,789780,9
Ton personnage a-t-il un prénom hors du commun ?,p,790509,789780,9
Ton personnage a-t-il un prénom hors du commun ?,o,790874,790873,9
Ton personnage a-t-il un prénom hors du commun ?,n,791238,790873,9
Ton personnage a-t-il un prénom hors du commun ?,p,791602,790873,9
Ton personnage a-t-il la peau blanche ?,o,791969,791968,9
Ton personnage a-t-il les cheveux noirs ?,n,792333,791968,9
Ton personnage est-il policier ou détective ?,p,792697,791968,9
Ton personnage a-t-il été roi ?,o,793062,793061,9
Ton personnage a-t-il joué dans des westerns ?,n,793426,793061,9
Ton personnage a-t-il été roi ?,p,793790,793061,9
Ton personnage a-t-il la peau blanche ?,o,794155,794154,9
Ton personnage a-t-il joué dans des westerns ?,n,794519,794154,9
Ton personnage a-t-il été roi ?,p,794883,794154,9
Ton personnage a-t-il un prénom hors du commun ?,o,795249,795248,9
Ton personnage a-t-il les cheveux noirs ?,n,795613,795248,9
Ton personnage a-t-il les cheveux noirs ?,p,795977,795248,9
Ton personnage est-il un tueur ?,o,796342,796341,9
Ton personnage est-il un personnage de western ?,n,796706,796341,9
Ton personnage est-il une fille ?,p,797070,796341,9
Ton personnage a-t-il un prénom hors du commun ?,o,797435,797434,9
Ton personnage a-t-il un prénom hors du commun ?,n,797799,797434,9
Ton personnage a-t-il un prénom hors du commun ?,p,798163,797434,9
Ton personnage a-t-il un prénom hors du commun ?,o,798529,798528,9
Ton personnage a-t-il les cheveux noirs ?,n,798893,798528,9
Ton personnage a-t-il les cheveux noirs ?,p,799257,798528,9
Ton personnage est-il un tueur ?,o,799622,799621,9
Ton personnage a-t-il joué dans des westerns ?,n,799986,799621,9
Ton personnage est-il une fille ?,p,800350,799621,9
Ton personnage a-t-il un prénom hors du commun ?,o,800715,800714,9
Ton personnage a-t-il un prénom hors du commun ?,n,801079,800714,9
Ton personnage a-t-il un prénom hors du commun ?,p,801443,800714,9
Ton personnage a-t-il un prénom hors du commun ?,o,801810,801809,9
Ton personnage a-t-il un prénom hors du commun ?,n,802174,801809,9
Ton personnage a-t-il un prénom hors du commun ?,p,802538,801809,9
Ton personnage a-t-il un prénom hors du commun ?,o,802903,802902,9
Ton personnage a-t-il les cheveux noirs ?,n,803267,802902,9
Ton personnage a-t-il les cheveux noirs ?,p,803631,802902,9
Ton personnage est-il méchant ? ,o,803996,803995,9
Ton personnage est-il méchant ? ,n,804360,803995,9
Ton personnage est-il méchant ? ,p,804724,803995,9
Ton personnage a-t-il un prénom hors du commun ?,o,805090,805089,9
Ton personnage a-t-il un prénom hors du commun ?,n,805454,805089,9
Ton personnage a-t-il un prénom hors du commun ?,p,805818,805089,9
Ton personnage a-t-il un prénom hors du commun ?,o,806183,806182,9
Ton personnage a-t-il un prénom hors du commun ?,n,806547,806182,9
Ton personnage a-t-il un prénom hors du commun ?,p,806911,806182,9
Ton personnage a-t-il un prénom hors du commun ?,o,807276,807275,9
Ton personnage a-t-il un prénom hors du commun ?,n,807640,807275,9
Ton personnage a-t-il un prénom hors du commun ?,p,808004,807275,9
Ton personnage a-t-il été roi ?,o,808370,808369,9
Ton personnage a-t-il joué dans des westerns ?,n,808734,808369,9
Ton personnage a-t-il été roi ?,p,809098,808369,9
Ton personnage a-t-il un prénom hors du commun ?,o,809463,809462,9
Ton personnage a-t-il un prénom hors du commun ?,n,809827,809462,9
Ton personnage a-t-il un prénom hors du commun ?,p,810191,809462,9
Ton personnage a-t-il un prénom hors du commun ?,o,810556,810555,9
Ton personnage a-t-il un prénom hors du commun ?,n,810920,810555,9
Ton personnage a-t-il un prénom hors du commun ?,p,811284,810555,9
Ton personnage est-il un tueur ?,o,811652,811651,9
Ton personnage a-t-il joué dans des westerns ?,n,811989,811651,9
Ton personnage est-il un tueur ?,p,812353,811651,9
Ton personnage a-t-il un prénom hors du commun ?,o,812691,812690,9
Ton personnage a-t-il été roi ?,n,813055,812690,9
Ton personnage a-t-il un prénom hors du commun ?,p,813419,812690,9
Ton personnage a-t-il un prénom hors du commun ?,o,813784,813783,9
Ton personnage a-t-il été roi ?,n,814148,813783,9
Ton personnage est-il un tueur ?,p,814512,813783,9
Ton personnage fait-il des combats ?,o,814878,814877,9
Ton personnage est-il un personnage de série télévisée ?,n,815242,814877,9
Ton personnage est-il un personnage de série télévisée ?,p,815606,814877,9
Ton personnage est-il policier ou détective ?,o,815971,815970,9
Ton personnage fait-il des combats ?,n,816335,815970,9
Ton personnage est-il policier ou détective ?,p,816699,815970,9
Ton personnage fait-il des combats ?,o,817064,817063,9
Ton personnage fait-il des combats ?,n,817428,817063,9
Ton personnage est-il un personnage de série télévisée ?,p,817792,817063,9
Ton personnage fait-il des combats ?,o,818158,818157,9
Ton personnage est-il un personnage de série télévisée ?,n,818522,818157,9
Ton personnage est-il un personnage de série télévisée ?,p,818886,818157,9
Ton personnage est-il policier ou détective ?,o,819251,819250,9
Ton personnage est-il un tueur ?,n,819615,819250,9
Ton personnage est-il policier ou détective ?,p,819979,819250,9
Ton personnage fait-il des combats ?,o,820344,820343,9
Ton personnage fait-il des combats ?,n,820708,820343,9
Ton personnage est-il un personnage de série télévisée ?,p,821072,820343,9
Ton personnage est-il un tueur ?,o,821439,821438,9
Ton personnage a-t-il un prénom hors du commun ?,n,821803,821438,9
Ton personnage est-il un personnage de série télévisée ?,p,822167,821438,9
Ton personnage est-il un personnage de série télévisée ?,o,822532,822531,9
Ton personnage est-il un personnage de série télévisée ?,n,822896,822531,9
Ton personnage est-il un personnage de série télévisée ?,p,823260,822531,9
Ton personnage est-il un personnage de série télévisée ?,o,823625,823624,9
Ton personnage est-il un personnage de série télévisée ?,n,823989,823624,9
Ton personnage est-il un personnage de série télévisée ?,p,824353,823624,9
Ton personnage a-t-il un prénom hors du commun ?,o,824719,824718,9
Ton personnage a-t-il plus de 35 ans ?,n,825083,824718,9
Ton personnage a-t-il plus de 35 ans ?,p,825447,824718,9
Ton personnage a-t-il un prénom hors du commun ?,o,825812,825811,9
Ton personnage fait-il des combats ?,n,826176,825811,9
Ton personnage est-il un tueur ?,p,826540,825811,9
Ton personnage est-il méchant ? ,o,826905,826904,9
Ton personnage est-il méchant ? ,n,827269,826904,9
Ton personnage est-il méchant ? ,p,827633,826904,9
Ton personnage a-t-il un prénom hors du commun ?,o,827999,827998,9
Ton personnage est-il un personnage de série télévisée ?,n,828363,827998,9
Ton personnage est-il un personnage de série télévisée ?,p,828727,827998,9
Ton personnage est-il policier ou détective ?,o,829092,829091,9
Ton personnage fait-il des combats ?,n,829456,829091,9
Ton personnage est-il policier ou détective ?,p,829820,829091,9
Ton personnage fait-il des combats ?,o,830185,830184,9
Ton personnage est-il un personnage de série télévisée ?,n,830549,830184,9
Ton personnage est-il un personnage de série télévisée ?,p,830913,830184,9
Ton personnage a-t-il été roi ?,o,831280,831279,9
Ton personnage a-t-il joué dans des westerns ?,n,831644,831279,9
Ton personnage a-t-il été roi ?,p,832008,831279,9
Ton personnage a-t-il un prénom hors du commun ?,o,832373,832372,9
Ton personnage a-t-il été roi ?,n,832737,832372,9
Ton personnage a-t-il un prénom hors du commun ?,p,833101,832372,9
Ton personnage a-t-il un prénom hors du commun ?,o,833466,833465,9
Ton personnage a-t-il été roi ?,n,833830,833465,9
Ton personnage a-t-il un prénom hors du commun ?,p,834194,833465,9
Ton personnage est-il un personnage de série télévisée ?,o,834560,834559,9
Ton personnage est-il un personnage de série télévisée ?,n,834924,834559,9
Ton personnage est-il un personnage de série télévisée ?,p,835288,834559,9
Ton personnage est-il un personnage de série télévisée ?,o,835653,835652,9
Ton personnage est-il un personnage de série télévisée ?,n,836017,835652,9
Ton personnage est-il un personnage de série télévisée ?,p,836381,835652,9
Ton personnage a-t-il plus de 35 ans ?,o,836746,836745,9
Ton personnage est-il masculin ?,n,837110,836745,9
Ton personnage est-il masculin ?,p,837474,836745,9
Ton personnage est-il un personnage de série télévisée ?,o,837840,837839,9
Ton personnage est-il un personnage de série télévisée ?,n,838204,837839,9
Ton personnage fait-il des combats ?,p,838568,837839,9
Ton personnage est-il un personnage de série télévisée ?,o,838933,838932,9
Ton personnage est-il un personnage de série télévisée ?,n,839297,838932,9
Ton personnage est-il un personnage de série télévisée ?,p,839661,838932,9
Ton personnage a-t-il plus de 35 ans ?,o,840026,840025,9
Ton personnage est-il masculin ?,n,840390,840025,9
Ton personnage est-il masculin ?,p,840754,840025,9
Ton personnage est-il un tueur ?,o,841122,841121,9
Ton personnage a-t-il la peau blanche ?,n,841486,841121,9
Ton personnage est-il un tueur ?,p,841850,841121,9
Ton personnage vit-il dans un monde imaginaire ?,o,842215,842214,9
Ton personnage vit-il dans un monde imaginaire ?,n,842291,842214,9
Ton personnage a-t-il un rival ?,p,842367,842214,9
Ton personnage a-t-il plus de 50 ans ?,o,842642,842641,9
Ton personnage a-t-il un rival ?,n,842970,842641,9
Ton personnage est-il un tueur ?,p,843334,842641,9
Ton personnage a-t-il un prénom hors du commun ?,o,843700,843699,9
Ton personnage a-t-il les cheveux noirs ?,n,844064,843699,9
Ton personnage a-t-il les cheveux noirs ?,p,844428,843699,9
Ton personnage fait-il des combats ?,o,844793,844792,9
Ton personnage est-il méchant ? ,n,845157,844792,9
Ton personnage a-t-il les cheveux noirs ?,p,845521,844792,9
Ton personnage a-t-il un prénom hors du commun ?,o,845886,845885,9
Ton personnage a-t-il un prénom hors du commun ?,n,846250,845885,9
Ton personnage a-t-il un prénom hors du commun ?,p,846614,845885,9
Ton personnage a-t-il un prénom hors du commun ?,o,846980,846979,9
Ton personnage a-t-il les cheveux noirs ?,n,847344,846979,9
Ton personnage a-t-il les cheveux noirs ?,p,847708,846979,9
Ton personnage fait-il des combats ?,o,848073,848072,9
Ton personnage est-il méchant ? ,n,848437,848072,9
Ton personnage fait-il des combats ?,p,848801,848072,9
Ton personnage a-t-il un prénom hors du commun ?,o,849166,849165,9
Ton personnage fait-il des combats ?,n,849530,849165,9
Ton personnage a-t-il un prénom hors du commun ?,p,849894,849165,9
Ton personnage a-t-il un prénom hors du commun ?,o,850261,850260,9
Ton personnage a-t-il des yeux ?,n,850625,850260,9
Ton personnage a-t-il des yeux ?,p,850989,850260,9
Ton personnage a-t-il joué dans des westerns ?,o,851354,851353,9
Ton personnage est-il une fille ?,n,851718,851353,9
Ton personnage est-il une fille ?,p,852082,851353,9
Est-ce que ton personnage a une apparence animale ?,o,852447,852446,9
Ton personnage est-il un personnage de western ?,n,852811,852446,9
Ton personnage est-il une fille ?,p,853175,852446,9
Ton personnage a-t-il un prénom hors du commun ?,o,853541,853540,9
Ton personnage a-t-il un prénom hors du commun ?,n,853905,853540,9
Ton personnage a-t-il un prénom hors du commun ?,p,854269,853540,9
Ton personnage fait-il des combats ?,o,854634,854633,9
Ton personnage est-il anglais ?,n,854998,854633,9
Ton personnage est-il une fille ?,p,855362,854633,9
Ton personnage est-il un tueur ?,o,855727,855726,9
Ton personnage a-t-il joué dans des westerns ?,n,856091,855726,9
Ton personnage est-il un tueur ?,p,856455,855726,9
Ton personnage a-t-il des yeux ?,o,856821,856820,9
Est-ce que ton personnage a une apparence animale ?,n,857185,856820,9
Ton personnage a-t-il joué dans des westerns ?,p,857549,856820,9
Ton personnage fait-il des combats ?,o,857914,857913,9
Est-ce que ton personnage a une apparence animale ?,n,858278,857913,9
Ton personnage fait-il des combats ?,p,858642,857913,9
Ton personnage fait-il des combats ?,o,859007,859006,9
Est-ce que ton personnage a une apparence animale ?,n,859371,859006,9
Ton personnage fait-il des combats ?,p,859735,859006,9
Ton personnage est-il méchant ? ,o,860102,860101,9
Ton personnage est-il méchant ? ,n,860466,860101,9
Ton personnage est-il méchant ? ,p,860830,860101,9
Ton personnage est-il méchant ? ,o,861195,861194,9
Ton personnage est-il méchant ? ,n,861559,861194,9
Ton personnage fait-il des combats ?,p,861923,861194,9
Ton personnage est-il méchant ? ,o,862288,862287,9
Ton personnage est-il méchant ? ,n,862652,862287,9
Ton personnage est-il méchant ? ,p,863016,862287,9
Ton personnage est-il policier ou détective ?,o,863382,863381,9
Ton personnage est-il policier ou détective ?,n,863746,863381,9
Ton personnage est-il policier ou détective ?,p,864110,863381,9
Ton personnage a-t-il un prénom hors du commun ?,o,864475,864474,9
Ton personnage a-t-il la peau blanche ?,n,864839,864474,9
Ton personnage fait-il des combats ?,p,865203,864474,9
Ton personnage a-t-il un prénom hors du commun ?,o,865568,865567,9
Ton personnage a-t-il la peau blanche ?,n,865932,865567,9
Ton personnage a-t-il la peau blanche ?,p,866296,865567,9
Ton personnage a-t-il un prénom hors du commun ?,o,866662,866661,9
Ton personnage fait-il des combats ?,n,867026,866661,9
Ton personnage a-t-il un prénom hors du commun ?,p,867390,866661,9
Ton personnage est-il méchant ? ,o,867755,867754,9
Ton personnage fait-il des combats ?,n,868119,867754,9
Ton personnage fait-il des combats ?,p,868483,867754,9
Ton personnage est-il méchant ? ,o,868848,868847,9
Ton personnage fait-il des combats ?,n,869212,868847,9
Ton personnage fait-il des combats ?,p,869576,868847,9
Ton personnage a-t-il des cheveux ?,o,869945,869944,9
Ton personnage possède-t-il un sabre laser ?,n,870252,869944,9
Ton personnage a-t-il des cheveux ?,p,870616,869944,9
Ton personnage a-t-il des yeux ?,o,870981,870980,9
Ton personnage est-il un tueur ?,n,871345,870980,9
Ton personnage a-t-il des yeux ?,p,871634,870980,9
Est-ce que ton personnage a une apparence animale ?,o,871999,871998,9
Ton personnage est-il un tueur ?,n,872363,871998,9
Ton personnage est-il un tueur ?,p,872670,871998,9
Ton personnage est-il un tueur ?,o,873036,873035,9
Ton personnage est-il un tueur ?,n,873157,873035,9
Ton personnage est-il un tueur ?,p,873341,873035,9
Ton personnage a-t-il plus de 50 ans ?,o,873580,873579,9
Ton personnage a-t-il plus de 50 ans ?,n,873944,873579,9
Ton personnage a-t-il plus de 50 ans ?,p,874224,873579,9
Ton personnage a-t-il plus de 50 ans ?,o,874553,874552,9
Ton personnage a-t-il été roi ?,n,874851,874552,9
Ton personnage est-il un tueur ?,p,875089,874552,9
Ton personnage a-t-il été roi ?,o,875404,875403,9
Ton personnage est-il riche ?,n,875696,875403,9
Ton personnage a-t-il des cheveux ?,p,876051,875403,9
Ton personnage est-il un tueur ?,o,876416,876415,9
